order_id,customer_id,order_date,status,product_id,quantity,price
d5cbea01-6c42-4552-a497-27d51d9a7176,669da498-d4a2-4df9-a3e7-a8dfe08ea6f7,2025-02-13,DELIVERED,31c2c510-d1f9-4466-a914-e908521858a2,2,409.52
01d76259-5f92-4eb9-beb1-09cc164089c3,2def2d92-950f-4796-bd55-244c7b913f3c,2025-01-09,CREATED,58253dba-1046-41bd-acc2-253aef8c475e,2,409.07
2b6df6a6-7bff-46d5-91f2-23719090d168,ae96aeea-1020-43b1-b398-6d4926bb0ee3,2025-03-19,DELIVERED,4181a9d0-3ba9-4e88-ad51-e1478796b15e,5,362.19
6271d40f-677e-485f-b502-87e7ce7eedb9,2dfb3133-610e-467a-98b3-4946a2235693,2025-01-26,DELIVERED,89795902-33f7-44da-8e40-e1f04fea41ee,3,126.05
99ea64ca-6d1b-4167-ae39-6c18437ccb5f,4cb003e8-d224-4772-a1dc-d8f54e9239a7,2025-03-14,CANCELLED,fcdf52ef-4f72-4aee-ac53-e8c380d92db4,1,304.29
2b1f3a38-cb59-42e1-bcb2-ec5218d45712,5a6bc041-2987-4fac-963b-8889b2c98517,2025-03-05,CREATED,0aa9e238-8ee4-478e-9d63-dcf16c515830,3,356.71
7b3c2716-fd81-4793-9575-a3ebff436d20,d960fc8c-74d5-4b0d-86a4-8dcc0547ba6a,2025-01-11,CREATED,fd271805-81da-431f-ac0c-0f63720b7de5,2,289.22
aa48e08d-cecc-402e-a5bd-0816e3d1d202,c909344c-7bea-4e85-a7b0-96d40e2d4f9c,2025-02-19,CREATED,a6962175-c79a-42a1-b64f-66fe9e20792d,5,311.5
748cca06-2d68-4a86-8f3f-dd4ac1ad7434,072aa022-609e-4e5b-994f-5cfd93dd59d1,2025-02-10,CREATED,0bfd51d5-b8d7-4ba3-b5cb-86d2f2c17573,4,30.56
f6d65d07-5278-4798-b69e-aa30334ed0ee,915fcbaf-3bfb-41d0-849a-2af6141fc215,2025-01-28,CREATED,019f2ad4-27b7-4742-8c82-13a0daa561a1,5,221.2
3428f36d-340e-4e69-ae9d-5c90751c47f6,f039f4c0-8637-488a-b352-fc544fae5b84,2025-02-08,DELIVERED,44bbaeff-c5ef-4808-a4dc-60301ec2ee5d,3,88.91
8a296db4-da30-4fee-b9f6-ff51c779f7e6,4cd5f465-f9ff-4733-b567-fc764514ac72,2025-03-03,SHIPPED,5cf1c1aa-90a2-4327-a232-241db2589aa1,1,16.19
797af525-7721-4a61-8756-7391ede49cdc,ba64d253-4519-49db-b983-179832c9cb06,2025-03-23,CANCELLED,66fde378-f6ca-4929-aba3-f7f0dbf2f3e5,3,216.53
93109b26-833b-44a2-a3f9-6726149e6e8e,6034922e-8738-45d5-8323-6200671e1f59,2025-01-16,SHIPPED,db179c36-4567-4b90-86e0-31ffc63e8877,5,242.1
13d0ec59-b401-4387-8554-1e5ec3212c24,58f3ee8f-e467-4c9c-af2e-2a58ff4f91fe,2025-01-31,CANCELLED,5852ba90-0fb7-40b0-93a9-8ae7aba9d1c3,1,144.43
9b36a808-deb4-4b1e-b9dd-842f2918f792,922b5359-688a-4443-9244-829e542fb7f2,2025-03-17,SHIPPED,eeb85810-51c3-4243-b843-e92598c61c11,4,66.99
4b50866d-9981-4d63-9091-8fc95012c9ff,4a976ab7-f0f6-4a73-9f1a-cebf6babe775,2025-04-02,CREATED,e5f764d8-e6f2-4e81-97c6-63f298b00ba5,5,312.26
74a53b2b-48bc-4630-a15e-61a7e93ef738,4c8b1aab-2f98-4e97-b4f5-1372261b07a1,2025-03-24,CREATED,7d4d7a4e-8bf5-4df3-a8bb-4ce52d1749d4,1,421.52
0896a81e-2053-4032-9323-8c5e4295bc00,1e604db3-522e-4a68-9c6a-f2dd8cfc8ed4,2025-01-29,DELIVERED,730564e9-528d-48ca-911b-822b18fc7dd6,1,250.94
d4484126-a896-4567-ac96-4d9faa87a051,856740e8-94a1-46cc-ac0b-40330a947c36,2025-03-17,CREATED,c7c79ecc-9dbd-4dd2-a8cb-ab5ff454bd42,5,455.1
5669db39-c3ce-4224-a7f8-7463d4ef023a,10c33b37-dbb9-4a8b-8e5c-31c410b88ed2,2025-03-22,SHIPPED,5cbee70d-71d2-48c6-9742-96d78c62f01d,3,372.37
273d538e-da26-461a-b7e6-759160767d11,2a9302b5-5d5f-40f0-bd48-fa493205ad50,2025-01-26,CREATED,841442d1-0d18-4b33-bf3a-3ca6d2885f4c,4,274.9
fc8512af-761e-4941-9ae1-6d193ece9009,3d318e58-822d-4e83-9e94-8859fd4d93b1,2025-02-08,SHIPPED,13632b3e-8e85-4c18-b3f0-f5bee802c84e,1,119.65
6592cbb9-bd4d-4d68-87fe-ca842b0f230a,918c9cb9-aafe-4fa5-b965-4b373b0d6442,2025-03-11,SHIPPED,233136f8-cbe6-4a1f-866e-41c17e87ea00,5,458.34
9451103f-03b9-4c96-8035-f9a9f9276f1b,d179581d-a111-4941-8c0b-db423ba672b7,2025-01-14,CREATED,4f6c1707-44c0-4df5-a458-83445b89aeaa,5,428.98
b605e5cb-4629-4289-9fd4-06a0e1d5effa,7cdb3337-5369-4028-a4c4-d33a4277ac96,2025-03-10,DELIVERED,c7c4e977-6ef9-4da0-9673-16a8a2bf7227,5,15.38
d831eef8-a004-435d-8ed5-4363b33a92e8,33732c18-1a65-4829-a3a5-44a9010e5a09,2025-01-28,CREATED,cbb15d3e-570e-4d5f-bd5f-80af169c864d,5,339.62
154a45a8-9b0b-496d-ab4d-c8c4abfdffb2,53eb0523-2f2b-45b3-a4c2-d0ee3c04bf2c,2025-01-17,SHIPPED,fc6f4ab7-541a-4de7-91b0-2456999ea110,5,353.95
1233973f-5ee7-410c-aabb-236721473cbf,2348b5c4-ee7f-4dee-90d9-2106254f4093,2025-02-08,CREATED,e84cf823-df20-4823-95cd-cc69fb55b356,2,356.89
d7a79534-386a-4d0c-8cce-7e13d932c562,9ae33c29-204b-4a86-b685-c8e874fb7338,2025-02-03,CANCELLED,0584353e-80d2-4240-94e7-f21a339395ee,2,192.01
1d10661b-d7c5-4b65-aed0-3acafaa788c9,3f625d0b-237a-4784-8338-f6df899a9edc,2025-04-07,DELIVERED,31e8c631-5a1c-414b-aa62-6c7da812dfc2,1,225.78
4e99b74c-1b7d-46ba-b293-c5ae06f12147,23cab14b-fbe1-4a34-88ef-cdd98d8c8dde,2025-02-23,SHIPPED,1af04f86-8f3d-4081-b526-df05b4c83ac9,2,88.23
43a02451-6de0-4956-b6cb-d58afe03ab68,6fff1823-535a-41df-bbe2-51f3b76253d7,2025-03-14,CREATED,8d99af8b-bfe0-4b23-af88-c7c767e92870,3,315.55
586e2233-14aa-4f0a-bbd9-4326dd498944,0837ccbf-b757-4372-b6b8-385c4681775f,2025-01-21,DELIVERED,f4405754-5995-4958-ac7a-335b2fe8942a,5,39.49
a64cbb25-3c12-4a87-88de-62ed17582b91,f26fd446-4a0c-44b1-86e6-9087f771b250,2025-04-04,DELIVERED,76edc536-e129-4cd9-b871-d12c61149495,5,466.9
fc146f67-6d57-4a18-af56-f0439f94d9b0,bf348677-7560-4565-88a3-8929ffe5726e,2025-01-21,CREATED,f09a3550-a819-42a8-9127-35e747777f47,1,175.75
65574886-2eb5-40f3-a7f9-e92bbe8cdab4,82999a16-54ed-43f3-b563-f8e4aa1a3692,2025-01-12,DELIVERED,efaedd5c-df6d-48cd-9346-7a25cc4f3e5f,3,484.97
5f813dd5-55ef-462c-b888-be2b90f94b2e,60a4e73a-dcce-4d89-8969-ab00641ef8e6,2025-03-08,CANCELLED,cf80b1c2-0468-4a7a-ac71-764347de6109,3,146.31
3bdf3da7-4aaf-440d-b20c-ef07d1ffdfdf,77730784-06a3-4471-9f07-ec5dcee52b5a,2025-04-03,DELIVERED,0b884065-48dc-491c-bcc3-8b3a93ddcf5c,2,153.17
fb65b1f7-540d-4f30-a907-efd04577ef5c,7228d7b7-5b09-429c-9092-633f101d3d8e,2025-03-11,SHIPPED,db9e26e7-3e1e-4580-9a5a-6b0b51f5d0f2,4,384.59
7b044485-a546-4caf-b992-f9b11486be8c,d32b7f1f-bfe2-4338-9543-ec87166b6d93,2025-03-07,CREATED,eef8ff52-83c3-4026-8733-cf3be86d259b,4,373.5
5bf83ac0-9bf2-422e-a123-c9f8ac0dda09,e79d2313-1697-4b11-9dad-7c6e331aeb15,2025-03-27,CANCELLED,8080c571-dbd3-45de-b089-f5807cc77c0c,2,488.9
bbd17c48-630f-4bcb-a7a6-33a5c488a6ae,448bb285-37a3-4d6b-a51c-db229efe7a70,2025-03-24,DELIVERED,aab8a8cb-da0b-480d-9eb9-bae13bf6e49c,1,359.64
9462a342-80db-4ac7-afbd-688e7bae0107,ec3ae91d-97d1-4e13-bdd6-32173e3864f3,2025-01-03,SHIPPED,13456419-55a6-49ce-beb6-e59333c37dcb,1,169.78
42a62b9e-6095-4edd-a8e9-54befc8902d7,35167b8d-9c2a-43dc-9ec4-225b965a533f,2025-03-11,CREATED,e20d1861-e87d-44df-88c5-663c9ed4dc93,2,458.82
9fb22e99-1fb1-4dcd-b6a5-0af10bfc48ba,9a3aef28-24fc-4552-b70d-3f9096faad31,2025-03-16,DELIVERED,60915504-8845-45c3-ac7f-4d0e6a066d4f,3,114.74
fec96f85-a4f8-4d30-ac41-95f0782f8755,b2ebbba6-b3fb-41f1-a14f-3d11e4733fe7,2025-04-02,CREATED,013e9a15-06ec-47d4-bc6f-055a516c50bf,3,179.33
17f6619b-f4ec-4581-a2aa-dce16b4faa18,ac40e33e-1147-4063-88c9-b2e6bfc2ea7a,2025-03-22,CREATED,8dd907d1-d026-450f-8117-447445ac4a5b,2,417.85
e1fc55d4-f921-4f96-a7c2-298e0dd79816,9c418196-a10b-4455-9a77-34294d4c7712,2025-03-14,CANCELLED,e28f7414-1d44-4865-ae99-b052f5ae33ef,4,154.52
c0c0bd2e-b008-432a-a739-ce3ce97e3a51,afaa0c46-ed30-48c1-8efd-d18643ba145c,2025-03-21,SHIPPED,8f8a7f94-e4e7-4ab3-869f-a0e5c9557958,3,215.89
3dfe1ce3-bae8-4f3d-8a31-a3d9a0041aa0,d6742f69-91cb-4744-b82d-3c537af5fbf3,2025-01-15,CANCELLED,27d5b770-24ac-4635-b09c-2573c24845aa,4,373.48
a8c7c85e-3e59-479c-8ad7-720b71514647,61dd4852-220e-4a47-9a02-2639d258dd30,2025-03-02,SHIPPED,e9773938-7dcd-4f11-a5f8-d41e14e03904,2,250.17
8a3824c2-2b4d-4ba2-981b-df28b6e2be91,2c1e55b5-28a2-4b93-852e-bf3fa3cae198,2025-02-09,SHIPPED,28bd615d-534b-4087-bada-cd2d71697171,3,52.56
50eb8f0b-56d6-40e6-8ef6-1d945fd4a4bc,c6894654-46b0-4fc5-bc49-830e7568d5ca,2025-01-29,SHIPPED,64c8ffdb-1043-427c-9142-e1c64623f242,1,417.19
8ab52289-691b-4f1c-9906-783a6dc7189b,0ecaef00-5f61-4858-a618-6cfe146a0b97,2025-01-05,SHIPPED,2c2575e1-13d5-44d7-8a60-ddac7a0c4228,4,178.88
fc8dec94-3bbe-46eb-b407-cfff0a946348,ce0a305e-5029-45c5-a6ab-bea927bd6c74,2025-01-10,CANCELLED,54a94c03-198d-4f0c-ba54-15e83bf4fa96,2,424.97
d1d7f903-1321-44b4-bc99-f5d4a5930618,b50f8a91-0131-44c3-a849-c0e2c1b220f8,2025-01-17,DELIVERED,ea516953-556c-4f1f-82a0-bdd9f7efaa1a,5,105.66
6250ef52-80fe-4951-8692-7d2b77dc78ac,2e704492-3cd5-4fa8-97cc-b2e57edba1c3,2025-03-28,SHIPPED,dea8df13-0b56-4735-bb56-35bb9b4f1b56,4,161.76
960192f0-1e9b-412f-a6e1-6c8bc2e994c9,2755e36c-380b-404e-9006-e22dbe870c0e,2025-03-06,CANCELLED,58d3b29e-c4d1-4308-86cc-e83a5378ca6f,5,419.37
9050ae2c-2f19-48f7-a4d1-fe46ad1e7691,09bb62f9-8b4f-4682-8312-bb92a85aaf31,2025-03-01,CANCELLED,023c1ec4-aa21-420f-b9fb-3b2547b54095,3,195.81
2c6023fd-53e8-4283-a2f2-bb1dd55f3040,2e129a59-a008-4a23-9688-a483be6de7c5,2025-03-11,DELIVERED,96e13170-d69f-448b-9db9-cf60ed25ded4,2,390.42
4511d8cc-7f55-461f-a18f-d29c0bc72b3c,588a85d6-5df2-499b-8d65-f7a6168e293a,2025-03-08,SHIPPED,b37988a1-2cb3-4bf8-9303-fc6a2d28516d,1,468.53
e9180610-e4f7-46c8-b386-c75f4207475d,a1ad24cb-e862-4de1-9449-171bbbe423bc,2025-02-26,SHIPPED,4e16bd99-770c-4066-9564-8fbb7f56f114,2,135.42
5403c07f-fa93-4ac0-8069-14724f82c13d,f6170177-49f1-4747-92b8-ca60bb01edb4,2025-01-14,CREATED,4d5a6ddd-1a5d-4b43-a291-a85c30e62644,5,108.1
ac88c5aa-470d-4a24-a527-1601008f6dc3,1ea39829-053f-4373-8477-7594a016998d,2025-03-14,DELIVERED,4159c1a0-6407-4cb1-a847-0e66a62f609c,5,186.73
89e62ab5-fa46-4e4b-a05f-b0dee3b49813,6187ba1c-756f-40d4-9c25-76f87c69c8ab,2025-01-24,CANCELLED,faa422fe-154e-4862-bb12-b3a1603ea2c3,5,421.76
ed2b459c-1442-4b85-b8c9-234a54480418,7adb0dec-6646-4bae-b373-74211c24efe8,2025-01-16,CANCELLED,60fb474b-0760-48e4-a362-44859545c8e2,2,210.37
56a9271e-3a4b-4e62-a235-50980c218fd6,0ae2faf3-781a-4753-a492-97fbda5d6208,2025-01-26,DELIVERED,09e4e501-28e8-4dbe-8dd5-e9885a813aab,1,51.23
203129b5-d4a1-4074-a001-3fc7be60ba15,668d2ce0-aa38-4b91-aac2-837be9670293,2025-03-04,SHIPPED,396f5ffb-9a7c-4cd0-9063-3c09db6e9a3c,4,234.92
4cadb90f-fc98-4e3c-911e-9d5cebb39adf,cd4c848d-bb60-4287-a9ad-e81acdb45ced,2025-02-18,CANCELLED,65eb4449-84a3-4e54-8dbd-8fb2fa6e6881,1,110.64
3d3a81e0-90fb-48a4-a758-28f74a22a417,bc8ba275-0583-49ce-a9ad-9cf7f42d7aa3,2025-03-20,CREATED,dd8f35d9-4933-45c9-ac51-0b76add516bd,5,280.79
