order_id,customer_id,order_date,status,product_id,quantity,price
9ee58ec6-1778-4033-85a2-00198512b89a,e42844a5-50c9-4185-a0be-9fc5c63d19b2,2025-03-07,CANCELLED,80006597-46b8-4fb4-b3b8-916c093b3e67,5,484.85
dc4db132-4fd2-44fa-8614-c803f6a20cdf,250260df-597e-4f6f-9129-7632851a26be,2025-01-18,DELIVERED,eed839ce-1e1f-4752-a6b7-0e75923af8c0,1,397.67
66b9f485-530f-401d-aa50-18fc9b809034,1bb64332-b722-4d33-a27d-75b6fad10639,2025-04-08,CANCELLED,077abf10-1cf1-49e2-9d03-063bd09b5588,3,316.39
ddd3d5d9-ea87-4572-8a19-ba3414edb392,08b7f579-7c70-4a85-acaa-7266a1fa6c60,2025-03-17,SHIPPED,533675c0-ab1a-4560-9ab9-f8cd85ff0e9c,2,443.37
cf44d875-3e3c-489f-adf9-ed17a6ae099a,4cf43887-fff7-4f4b-8621-1e8696959ff9,2025-01-17,DELIVERED,6078eb58-3b90-49b3-86ea-061a7fc216a7,2,468.21
c799c2f8-727b-47a3-891c-94ae793e3ed5,77858d40-54f4-4ead-af3c-30da5a6017a7,2025-02-13,DELIVERED,21d962a8-6c20-4858-8e0a-4074d4992280,4,488.21
0fbcd17c-36c2-4a1a-a25f-969d2b78c079,07f1fe0d-658e-444c-a26e-7507d6441f81,2025-02-22,SHIPPED,6ae19ab9-8f6b-4523-abbf-200f9f0f13ac,3,425.51
9e1d1438-067a-4d2f-9cdd-a54e8d3d7876,fccbff25-4a69-472c-b4e6-f5d38f25ecfc,2025-02-16,SHIPPED,ad217802-c555-4cda-b3d2-54afe18d8517,4,316.44
8f154b98-a61c-4615-93c2-4a406d21e82a,d13c556a-3b12-42b8-b3da-d6e9d152a93f,2025-01-10,DELIVERED,cf828522-43dd-47c2-abd0-c8be36e58d37,2,270.6
601f30b8-e119-4ee3-91ee-19b83bf6b76d,7afdd133-5615-403b-9253-c5a9c119628d,2025-04-08,DELIVERED,a43a79e6-6de1-4d07-8f71-94171406cc90,1,305.54
22278d4f-429b-4c42-bc1c-d5b231256dd4,0b8d0c79-5f02-4eac-99e6-c77aca565ecd,2025-01-04,DELIVERED,6d53cfcf-e496-467e-92a2-8b78fea52814,1,276.63
ea947be6-dfd4-4a27-a0ae-a8bed2cdbcd5,8037f2e4-3a70-494a-a88b-d402cda839aa,2025-03-29,SHIPPED,6487b957-8d50-4064-8390-ad7e1ad28e95,3,146.75
980865dd-2adc-4e25-b0bb-9f610e6f0c85,3fe704b3-d309-486b-88d0-9163ea6d2072,2025-03-05,SHIPPED,943a73d2-8c25-430f-be05-0edae105241f,3,164.49
7806f973-0974-4f0d-ad87-49193dffde34,4a89f0f2-20c7-41f6-8d67-193a4bc29af2,2025-03-09,CANCELLED,730bae14-a3c9-4b44-85c2-1aa54d14ba7c,4,294.31
306153a2-173e-4fd0-84cd-4e4a94d1a2dc,d8915b3e-2039-433b-9a6f-778af7a3c2ac,2025-01-28,SHIPPED,231befe9-2a20-4f82-b614-f0ce9614d8ec,4,96.53
005784ac-3bb8-4bbf-b232-929ed373a1d9,2f9b3249-aa46-4b6a-9db8-62d0ff993133,2025-02-28,CREATED,872eb291-6b8f-460b-bc27-6507f0049651,1,91.26
4963d3ab-7949-4ad0-8201-a518958e83ca,2c1f7973-e3ee-4eec-9667-7ff422f20dc2,2025-04-05,SHIPPED,178b9a17-a395-4369-9273-09ddd21677cd,2,434.58
f487205e-f424-4448-96ac-6ca89ad1f5e6,fbd5e032-331e-42d8-811c-087bfd2265db,2025-01-06,CANCELLED,b787587f-12f6-43ce-9309-9e543cfb8098,5,277.15
f5558875-5a67-4bba-b712-bf4109438496,b04fdc5b-1637-4fa6-929e-591aafeadeba,2025-03-18,CANCELLED,f69709f8-2113-40cd-85e0-53d7dfc9112e,5,242.32
3fb027dc-86d3-4ec7-8b86-fb4c8fcfd604,8cfc1e06-4609-4d8f-b78a-68699d3700d9,2025-02-17,CANCELLED,f73978ea-531f-481a-ba53-ea4a5d275f72,2,197.15
f0997588-328e-433c-a46d-feea341be615,fe1b4784-6c5d-41f9-abc9-e48fc2503213,2025-04-05,SHIPPED,40422ac2-e31b-4905-839b-6c9efa21a211,1,11.06
c4a247bb-e891-45c3-8f2c-2e75b801b077,3df979e9-d472-4ea8-bae4-25edd7c89b73,2025-03-06,CANCELLED,df6d07ee-8082-4d9e-8559-c363156b9540,5,180.02
d9687b58-775f-4caa-b9e5-5a8306b924c1,e250ce6a-cb9b-4e08-a115-122be2573f22,2025-03-28,DELIVERED,b2a8841b-6b28-4d93-abbc-faea2be9bbdc,1,436.6
600537b5-4c2c-447b-ab66-d79f3044fc9e,a3b57c3d-1346-42f6-af93-572b278bfe5f,2025-02-06,DELIVERED,a5834a38-ff75-4509-9cc6-7c7c60d632cf,2,467.49
ec0b20a8-c85a-44e3-8add-ab5a6ff13de7,a45b077a-0f27-4d78-972d-786955cb9b01,2025-04-03,SHIPPED,57e371f3-9564-4f5f-baaa-d0d6e50cea22,2,316.11
9a5ee9ab-9846-4866-b4de-3d7901fde766,be82b6f6-d441-47d1-832c-38882b401dbc,2025-02-22,CREATED,e6aee499-64f5-4027-98bc-2d5f47ff91c0,3,429.87
6768d621-9871-42ba-9716-67c126e993d7,45955efc-aedc-4bfd-9ba3-a3fcef55df7a,2025-02-22,DELIVERED,73296a59-2628-4cee-8794-e8434724d104,2,29.21
d22b2a29-15f7-4665-ab8a-7b0ed245c7d7,31fda0b1-165c-4d9b-a314-867521cfeb04,2025-03-15,DELIVERED,f17aa434-fc67-4b8c-b99b-2b4ed9334f30,3,168.66
6009e9ca-795b-4146-8515-64d145717551,ba13cd11-b699-4902-87d4-1b5b05ca718b,2025-01-26,CANCELLED,7b084682-e8be-47d3-9ff6-c9fcffda7f7a,3,289.76
3e1046b2-fa0b-4468-bc0d-1383f6d91476,92db7384-2e71-4240-988f-35e310133c33,2025-03-02,CANCELLED,4033b441-a64b-4bb6-9703-b848e9819fd5,3,485.9
7817e9a8-c176-4143-a282-d2a83bd2398e,8addc905-6fc8-4ab5-b566-aedaf5b32d91,2025-02-02,CREATED,228fe174-9c85-47e2-8ace-13ac29ac9a10,5,347.92
300f2649-3c6a-43d9-a310-3ff674b20824,a74be0ae-c712-4a69-ae38-b0cecdc0ed63,2025-03-02,DELIVERED,529a5d36-26c6-4ac1-b445-ddaa51251319,2,328.53
06668355-b9cc-4da5-a606-35530606e518,05d8cd82-5c8a-4771-beb9-db53c3c9c2e0,2025-01-11,CREATED,249aa6a1-70cd-43ad-8b94-14c2618cde6a,4,45.09
50fc749b-c603-45b1-8d43-dbf713cb5b66,dc324414-d7c0-4e99-932a-c8ddd9c2308f,2025-03-15,CREATED,f35f7e97-b720-4cd4-8c91-49bb61a4d479,5,154.09
36e18c57-37d9-4cce-b8c6-12a395d21aa6,c6c7cb53-8567-4700-a57f-292bb06fb828,2025-03-03,CREATED,fa173e56-0b86-4af9-abeb-db744e0d730b,3,326.03
eff47393-2747-4820-b7ba-b9e7e4ee598c,801b9f65-3497-4a41-afc8-af6705499c76,2025-01-24,CREATED,1ad9a612-8e7d-46e2-a144-b5632a952e2e,5,489.55
dd6e73a0-717f-4ca4-97d6-3a4e8abb5c38,f14ed8a4-8e0c-4974-ad6b-3db2d5e8edb2,2025-01-07,SHIPPED,687a128f-0273-44ef-8402-4bbd73be8325,3,433.03
16ea7edc-c54d-42b2-aee9-1738eaaf79bb,347a92f0-8c5c-4836-b149-9e44b409409a,2025-03-06,CREATED,c31be7e6-05cf-4aa0-bf56-646abbfe10c5,4,240.42
49b178fc-c42b-4f0b-9448-1de59f0fcb8e,16fb6401-0f63-4969-8966-653f41ebed6d,2025-01-06,CANCELLED,83efe057-1159-4848-b992-0c79cf607669,2,148.54
5aecd6f1-37d1-481c-8949-d3b0628c070b,7016966b-6f23-436a-b9af-5b25c23b4303,2025-02-07,SHIPPED,68d2577d-8b91-4cb0-b9e8-fd88f3fa12a9,1,144.93
93f0cca1-d219-4e22-985e-5547039b0f98,9b2daf98-4f25-4691-93bf-8aa9494de841,2025-01-17,CANCELLED,80fd7601-637b-4159-ba86-aef9228d8948,2,201.53
2704ef05-2f72-4220-813e-99f48b77093f,e842d1bc-782e-40ab-94f8-7d5b42a70340,2025-01-24,DELIVERED,4d8dc505-f578-4f52-b1e9-c56ee5639d75,5,187.78
312891bb-c4d9-48e0-a290-a550c369cf6d,4a4a19e2-d911-4c59-878c-b141050fc6a1,2025-02-19,CREATED,a3f4fe09-4675-4416-b114-f1a6f0c571d0,5,381.59
03240d88-fb44-4fb3-a0d1-caf75514fc2c,f71cfe1e-00e6-4c7e-834c-294f5ff48621,2025-04-03,SHIPPED,1917504d-1c7d-4238-95f0-7fb735c0e97b,2,244.27
3ab8d714-a58b-46e5-a9fa-12d649bd7b21,3f944673-6478-43aa-b4b3-f758beee84fe,2025-03-11,SHIPPED,47641b07-b4ff-4dfd-ae9a-de373a819103,5,272.14
b8d6b1a1-ea16-43f0-819d-ce75fd0e531c,770095c5-586d-4826-bdbe-db4176832761,2025-01-09,CANCELLED,7990ab49-2876-4435-9a43-0f396dc5a713,4,137.65
d0a3a9bc-94fb-4a75-9acc-047795e22cb6,96f98e60-6ae0-4560-9df4-7b49d7fae553,2025-03-31,CREATED,23f9d438-7968-43c7-a2bf-624cc1e3459f,3,481.07
8b893bf4-9c62-4fcd-b140-7a78ade07d48,f729e584-89f6-4399-94c2-16557ada10b0,2025-04-03,CANCELLED,30ae90be-e579-43c5-b278-939a28acee08,5,457.13
641b32ae-704b-4256-984d-253bc1a34e79,659d0264-29e3-4c3b-818a-5de7d638e6ad,2025-02-10,SHIPPED,9daa04b8-99f2-49ee-a8c4-f0d1a6ee2cd4,2,142.18
6d62e0ee-468b-4be7-9eeb-1df0fe0795b2,8336c7b6-7a26-4347-9f39-40dd628e9bd4,2025-02-09,DELIVERED,997f46ce-a101-470f-9847-a96a808bef35,1,196.52
73701414-4344-40de-b079-c03d665ba319,b488d582-4cfd-4776-a5cd-d5e385b99cce,2025-03-29,CANCELLED,c5294e95-ed15-454c-91af-b9b1424d87f8,2,370.9
132712c0-0bdd-4ac5-a0a2-64ce5f0d75f5,32d9504e-4ab4-4a83-97e9-b67e10d7154c,2025-03-25,CREATED,e9f4b1ad-af8b-4fc6-8989-f017b77046a0,2,33.24
64cd3156-f024-4d1d-a456-44875fc46f08,93085d3b-b0ae-41f5-bc96-a0d9966edf84,2025-03-16,CANCELLED,982f77b6-87dd-4f77-be8b-4ff3a5cb4ceb,4,339.41
b18c8eb4-794c-429f-9384-438caf02cde6,7ffb9fe7-5d64-4297-8da6-b652c0e6b857,2025-02-18,DELIVERED,d4366921-4171-48a5-84bd-73b6e50dea7b,1,321.15
890d3bcf-6bee-4a69-b2a8-4b94cbb43add,b74c254a-2a9b-450b-a786-391fa8277492,2025-01-15,SHIPPED,eacd8ffd-9198-4c26-ac3d-260fc0ae37be,3,199.46
abfbf3c8-bc63-45c5-98db-b618ad22aa98,f73e93f1-8306-4b4f-bc5c-b192f78edfe9,2025-01-22,CANCELLED,54a76d15-c332-4be3-9f47-28f906830ee6,4,48.0
e3df8e90-66d9-46d9-96b9-64d175633f9e,7bb526f0-a45e-4cf1-940a-0f7741c8796f,2025-03-01,CREATED,f1acc6dd-8184-4feb-90cf-ca133a54f3e9,5,17.17
0c25660d-3533-4dd9-ad3d-9c75d8bf7352,b0b0a7a0-1c23-4aeb-b631-8df3e0f7a8a2,2025-01-11,SHIPPED,cff36af2-3ef8-4e57-88aa-4834a5b5edf8,5,398.28
ccd5f45e-50d4-43db-8451-628cc0990c1a,a077540b-64e7-4d6a-ab70-1f5101def529,2025-03-21,DELIVERED,57fed0c4-5a28-43b4-b4b2-e9e95a8b0bc6,4,287.19
2b34e550-296f-4b9f-ba15-62b15d9dcdc0,44fc2b21-95df-4728-893c-4928e2b9cc08,2025-03-08,SHIPPED,be9052db-32ec-4f32-ae7f-40cd092cdac7,5,460.35
c90ecf6c-f5ca-483e-a4cf-d98242417a05,a8a1da79-57c3-4167-81de-a18450a55d4f,2025-01-22,SHIPPED,5a83efc8-e08c-4b47-a325-09a01d6e27bd,4,10.69
e89d27dc-f359-44fa-a3d8-404969007beb,2d0859e3-7003-4467-84cf-748069a9ffd1,2025-03-05,CREATED,39bdc0c2-8bc8-4037-9436-d74ee69c42dd,2,281.6
90db56e2-ba55-4e77-bf08-190bf9f2c976,5b8a34ac-5912-41d6-a274-20af221ffa88,2025-03-12,DELIVERED,df3ac7fc-7242-49a6-a00b-9815abe4c6fe,5,292.69
0339f090-32cc-4726-89a0-2e4a04b746a3,f27f40eb-4ac0-4181-a0de-a9af985685e3,2025-03-20,SHIPPED,dbab5d8f-1005-43c9-bddb-476c9f6032c7,3,319.19
3efef973-b7ac-479e-8d1d-7becb3872470,31d34e1e-ab96-4adf-bef4-379e1aa9f26d,2025-03-14,DELIVERED,fb1c2216-47c4-491d-b6bb-d7edf9b2e838,1,183.63
298ebf15-d575-4775-8905-2fb47084af09,31f97df2-322a-4b9c-8fe6-019dff277af6,2025-02-11,CANCELLED,25aa1bee-ed88-4d36-874a-e1f1ad93f396,3,478.55
4595b22e-ce7a-487c-b19e-5c9b2251ec2d,9d2ba4d4-45d3-4ce6-abe2-d1a852f82cc7,2025-03-17,CANCELLED,7b537648-04b8-45dc-8be3-f65b3b6e907a,3,343.97
ce0f15ef-87f9-437e-884f-adadf7cac6d7,2c3bb6b9-6fe2-40a0-afc2-f967f8cad6df,2025-02-08,CANCELLED,f7320463-3989-41f0-a7c2-fe873ee4a99b,1,26.48
50ce907e-4518-43bb-b3bd-cc1b6be893ae,baca6360-c590-4cad-a126-b47e9121e875,2025-02-17,SHIPPED,9251675c-e080-47cf-883f-f44653ff8853,3,191.56
